id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
1,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img569.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img569.jpg?raw=true,0,20,0,0,0,0,CM
2,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img570.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img570.jpg?raw=true,0,20,0,0,0,0,CM
3,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img571.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img571.jpg?raw=true,0,20,0,0,0,0,CM
4,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img572.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img572.jpg?raw=true,0,20,0,0,0,0,CM
5,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img573.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img573.jpg?raw=true,0,20,0,0,0,0,CM
6,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img575.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img575.jpg?raw=true,0,22,0,0,0,0,CM
7,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img576.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img576.jpg?raw=true,0,22,0,0,0,0,CM
8,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img577.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img577.jpg?raw=true,0,19,0,0,0,0,CM
9,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img578.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img578.jpg?raw=true,0,19,0,0,0,0,CM
10,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img579.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img579.jpg?raw=true,0,21,0,0,0,0,CM
11,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img580.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img580.jpg?raw=true,0,21,0,0,0,0,CM
12,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img581.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img581.jpg?raw=true,0,21,0,0,0,0,CM
13,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img582.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img582.jpg?raw=true,0,21,0,0,0,0,CM
14,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img583.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img583.jpg?raw=true,0,21,0,0,0,0,CM
15,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img584.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img584.jpg?raw=true,0,21,0,0,0,0,CM
16,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img586.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img586.jpg?raw=true,0,21,0,0,0,0,CM
17,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img590.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img590.jpg?raw=true,0,23,0,0,0,0,CM
18,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img591.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img591.jpg?raw=true,0,23,0,0,0,0,CM
19,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img592.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img592.jpg?raw=true,0,23,0,0,0,0,CM
20,DDC,Christmas Day,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img593.jpg?raw=true,https://github.com/Tozivn/futurelove/blob/main/29_Christmas%20face17/img593.jpg?raw=true,0,24,0,0,0,0,CM
